,id,listing_url,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
2124,8605628,https://www.airbnb.com/rooms/8605628,Sirio Apartment,45259442,Istay,2015-09-28,"Florence, Tuscany, Italy",83,Centro Storico,43.775913,11.255465,Entire home/apt,5,3.0,$209.00,22,22,22,22,1,0,,t,72,0.15
2125,8626824,https://www.airbnb.com/rooms/8626824,Palazzo Ricasoli Firidolfi-ARCHIVIO,1678042,Cosimo,2012-01-31,"Florence, Toscana, Italy",7,Centro Storico,43.767841,11.249672,Entire home/apt,2,1.0,$75.00,0,0,0,99,0,0,,t,7,0.07
2126,8628579,https://www.airbnb.com/rooms/8628579,Great Location By Duomo -Welcome Basket-Super Cute,1450696,ItalyPerfect,2011-11-28,"Boston, Massachusetts, United States",23,Centro Storico,43.77724,11.25569,Entire home/apt,4,1.0,$116.00,0,0,0,77,0,0,,f,6,0.07
2127,8641356,https://www.airbnb.com/rooms/8641356,Oriental Suite in San Frediano,8908604,Uma & Tina,2013-09-18,"Florence, Tuscany, Italy",4,Centro Storico,43.76646,11.24606,Entire home/apt,2,1.0,$60.00,24,54,84,359,8,0,,f,3,2.7
2128,8644242,https://www.airbnb.com/rooms/8644242,Michele's studio in Florence,45441349,Michele,2015-09-30,"Florence, Tuscany, Italy",2,Centro Storico,43.77541,11.24429,Entire home/apt,3,1.0,$82.00,22,52,82,357,7,1,,f,2,3.08
2129,8687565,https://www.airbnb.com/rooms/8687565,Florence Rooftop Apartment Attic,33288593,Eleonora,2015-05-13,"Firenze, Toscana, Italy",2,Rifredi,43.78603,11.26195,Entire home/apt,3,1.0,$70.00,0,0,0,74,0,0,,t,2,0.49
2130,8694977,https://www.airbnb.com/rooms/8694977,Florence Rooftop Apartment Veranda,33288593,Eleonora,2015-05-13,"Firenze, Toscana, Italy",2,Rifredi,43.78794,11.26204,Entire home/apt,2,1.0,$40.00,0,0,0,0,1,0,,t,2,0.14
2131,8698350,https://www.airbnb.com/rooms/8698350,Firenze Centro Storico San Gallo,45575285,"Simone, Valentina & Giorgio",2015-10-02,"Florence, Tuscany, Italy",2,Centro Storico,43.77728,11.25625,Entire home/apt,2,1.0,$40.00,0,0,0,169,0,0,,t,2,2.43
2132,8717589,https://www.airbnb.com/rooms/8717589,ANDY FAMILY,45756249,Andy,2015-10-04,"Florence, Tuscany, Italy",2,Centro Storico,43.77858,11.25673,Entire home/apt,2,1.0,$50.00,2,2,2,2,4,0,,t,2,2.88
2133,8726577,https://www.airbnb.com/rooms/8726577,Large terrace and characteristic,3506247,Andresa,2012-09-08,"Washington, District of Columbia, United States",1,Campo di Marte,43.76955,11.27388,Entire home/apt,4,1.0,$50.00,0,0,0,0,0,0,,f,1,
2134,8729382,https://www.airbnb.com/rooms/8729382,10-min from historical city center,45807739,Silvia,2015-10-05,"Montespertoli, Toscana, Italy",1,Centro Storico,43.7809,11.2369,Entire home/apt,2,1.0,$59.00,0,0,0,77,4,0,,f,1,2.35
2135,8731074,https://www.airbnb.com/rooms/8731074,Cosy and quiet apartment with garden,2088209,Giulietta,2012-04-07,"Florence, Tuscany, Italy",1,Campo di Marte,43.77703,11.28914,Entire home/apt,2,1.0,$50.00,15,45,75,75,1,0,,f,1,0.53
2136,8749645,https://www.airbnb.com/rooms/8749645,Oltrarno Life,27301196,Vanessa,2015-02-06,"Florence, Tuscany, Italy",1,Centro Storico,43.76281,11.23879,Entire home/apt,6,2.0,$135.00,0,0,16,291,0,0,,t,1,0.85
2137,8754492,https://www.airbnb.com/rooms/8754492,Appt.Terrazzo con vista Zona (S.Croce/Uffizzi),44449670,Ilse,2015-09-17,"Florence, Tuscany, Italy",1,Centro Storico,43.76928,11.26174,Entire home/apt,4,2.0,$86.00,25,55,85,348,2,0,,f,1,0.35
2138,8767290,https://www.airbnb.com/rooms/8767290,Uffizi Paradiso,33839628,Maurizio,2015-05-20,IT,3,Centro Storico,43.76822,11.25594,Entire home/apt,6,2.0,$99.00,13,43,71,86,29,3,,t,4,3.39
2139,8767919,https://www.airbnb.com/rooms/8767919,Posizione ideale!,45972150,Maria Antonietta,2015-10-07,"Florence, Tuscany, Italy",1,Isolotto Legnaia,43.77023,11.23691,Entire home/apt,3,2.0,$60.00,0,0,0,0,0,0,,f,1,
2140,8770245,https://www.airbnb.com/rooms/8770245,Air bed in Firenze,45979955,Moon,2015-10-07,"Florence, Tuscany, Italy",1,Centro Storico,43.78916,11.23022,Private room,1,1.0,$50.00,0,0,0,0,0,0,,f,1,
2141,8772378,https://www.airbnb.com/rooms/8772378,PANORAMIC LOFT IN S. SPIRITO  WI-FI A/C & TERRACE,45293951,Alfonso,2015-09-28,"Florence, Tuscany, Italy",1,Centro Storico,43.76562,11.24403,Entire home/apt,4,2.0,$115.00,0,0,0,77,0,0,,f,1,1.38
2142,8784384,https://www.airbnb.com/rooms/8784384,Piazza Pitti Palace,22200780,Ginevra,2014-10-06,"Florence, Tuscany, Italy",1,Centro Storico,43.76619,11.24866,Entire home/apt,5,1.0,$319.00,21,51,81,356,0,0,,f,1,
2143,8806009,https://www.airbnb.com/rooms/8806009,Trilocale Zona Stadio Firenze,4293853,Gilles,2012-12-01,"Florence, Tuscany, Italy",1,Campo di Marte,43.78263,11.28282,Entire home/apt,4,2.0,$90.00,0,0,0,0,0,0,,f,1,
2144,8807294,https://www.airbnb.com/rooms/8807294,Borgo San Jacopo Penthouse Apartment,380378,Officina 360,2011-02-07,"Florence, Tuscany, Italy",36,Centro Storico,43.76761,11.25228,Entire home/apt,6,3.0,$156.00,19,25,49,312,2,0,,t,26,0.87
2145,8808601,https://www.airbnb.com/rooms/8808601,Fortezza Apartment with parking,16537758,Anna Davide,2014-06-08,"Florence, Tuscany, Italy",3,Centro Storico,43.779892,11.25143,Entire home/apt,9,3.0,$58.00,18,48,59,133,22,0,,t,3,4.18
2146,8811322,https://www.airbnb.com/rooms/8811322,Pitti Luxury with infra-red Sauna!,17184998,Donatella,2014-06-24,"Metropolitan City of Florence, Tuscany, Italy",6,Centro Storico,43.76613,11.24871,Entire home/apt,12,4.0,$598.00,10,28,48,171,4,0,,t,4,1.03
2147,8819292,https://www.airbnb.com/rooms/8819292,Villetta vicino al centro diFirenze,46199390,Sandra,2015-10-10,IT,1,Rifredi,43.78816,11.25206,Private room,3,1.0,$60.00,0,0,0,0,0,0,,t,1,0.03
2148,8824119,https://www.airbnb.com/rooms/8824119,"Center, private room and bathroom",46221419,Beatrice,2015-10-10,"Florence, Tuscany, Italy",1,Centro Storico,43.78059,11.26049,Private room,1,1.0,$34.00,13,39,65,291,5,1,,t,1,2.34
2149,8872795,https://www.airbnb.com/rooms/8872795,Yome - 3 bedrooms apartment,5022924,Patrizia,2013-02-09,"Florence, Tuscany, Italy",3,Centro Storico,43.77137,11.25528,Entire home/apt,6,3.0,$160.00,5,27,44,232,13,2,,t,5,2.31
2150,8872961,https://www.airbnb.com/rooms/8872961,Camera doppia/matrimoniale in B&B,23294304,Lorenzo,2014-11-03,"Florence, Tuscany, Italy",2,Centro Storico,43.77171,11.25351,Private room,2,1.0,$170.00,29,59,89,364,0,0,,f,1,0.02
2151,8876403,https://www.airbnb.com/rooms/8876403,Donatello & Michelangiolo Apartment,46453932,Massimo,2015-10-13,IT,1,Centro Storico,43.77094,11.25452,Entire home/apt,4,1.0,$250.00,9,39,53,312,0,0,,t,1,0.07
2152,8895932,https://www.airbnb.com/rooms/8895932,Camera con bagno privato,46538442,Andrea,2015-10-14,"Florence, Tuscany, Italy",1,Isolotto Legnaia,43.77142,11.2371,Private room,2,1.0,$25.00,0,0,0,0,0,0,,f,1,
2153,8911065,https://www.airbnb.com/rooms/8911065,San Damiano  Firenze,7700443,Roberto,2013-07-24,"Amsterdam, North Holland, Netherlands",5,Gavinana Galluzzo,43.75309,11.23733,Entire home/apt,4,1.0,$100.00,26,56,86,361,0,0,,f,1,
2154,8913382,https://www.airbnb.com/rooms/8913382,Firenze Santa Croce square apartment DANTE,46617060,Eleonora,2015-10-15,IT,3,Centro Storico,43.76972,11.26293,Entire home/apt,7,2.0,$103.00,0,0,16,291,0,0,,f,3,0.03
2155,8914231,https://www.airbnb.com/rooms/8914231,⭐️Happy Florence Santa Croce 2⭐️,2852226,Paola,2012-07-06,"Tuscany, Italy",5,Centro Storico,43.77046,11.26297,Entire home/apt,4,1.0,$55.00,23,53,83,345,7,0,,t,6,1.81
2156,8914819,https://www.airbnb.com/rooms/8914819,Cozy Attic in Authentic Oltrarno,5492156,Alex,2013-03-16,"Los Angeles, California, United States",2,Centro Storico,43.77066,11.24501,Entire home/apt,4,1.0,$49.00,0,0,0,0,0,0,,f,1,0.19
2157,8915779,https://www.airbnb.com/rooms/8915779,Marignolle relais & charme - Firenze - family room,2735154,Lorenzo,2012-06-25,"Florence, Tuscany, Italy",4,Gavinana Galluzzo,43.7444,11.21811,Hotel room,4,1.0,$230.00,30,60,90,341,0,0,,t,5,0.04
2158,8916780,https://www.airbnb.com/rooms/8916780,REFINED APARTMENT WIFI AIRCON IN FLORENCE,46631359,Anna,2015-10-15,"Florence, Tuscany, Italy",1,Campo di Marte,43.78203,11.32053,Entire home/apt,4,1.0,$55.00,0,0,0,101,0,0,,f,1,0.23
2159,8917485,https://www.airbnb.com/rooms/8917485,inside the heart of Florence,46635686,Mattia,2015-10-15,"Canale, Piemonte, Italy",1,Campo di Marte,43.77096,11.27305,Entire home/apt,4,1.0,$50.00,0,0,0,0,0,0,,f,1,0.09
2160,8919573,https://www.airbnb.com/rooms/8919573,CINEMA HOUSE Boboli Garden DESIGN (centro storico),15035690,Massimo,2014-05-03,"Florence, Tuscany, Italy",3,Centro Storico,43.76042,11.24296,Private room,3,1.0,$150.00,21,51,81,218,0,0,,f,1,
2161,8927655,https://www.airbnb.com/rooms/8927655,Uffizi Apartment with WiFi,46682989,Alina,2015-10-16,"Florence, Tuscany, Italy",1,Centro Storico,43.77,11.25911,Entire home/apt,4,1.0,$500.00,0,0,0,0,0,0,,f,1,0.41
2162,8933134,https://www.airbnb.com/rooms/8933134,Private room in Florence,21825744,Mina & Florea,2014-09-27,"Florence, Tuscany, Italy",2,Campo di Marte,43.77505,11.2879,Private room,2,1.0,$35.00,0,0,0,199,0,0,,t,2,3.3
2163,8933593,https://www.airbnb.com/rooms/8933593,Cosy studio in the city center,46708070,Daniela,2015-10-16,"Florence, Tuscany, Italy",5,Centro Storico,43.7717,11.25024,Entire home/apt,3,1.0,$65.00,0,0,0,0,18,0,,t,2,3.41
2164,8950488,https://www.airbnb.com/rooms/8950488,"Parcheggio, giardino, 20 min a piedi dal centro!",10825033,Anna,2013-12-26,"Florence, Tuscany, Italy",1,Campo di Marte,43.76816,11.28334,Entire home/apt,4,1.0,$76.00,0,0,0,28,1,0,,f,1,4.39
2165,8965865,https://www.airbnb.com/rooms/8965865,Apartment in the heart of Florence,1123662,Claudia,2011-09-07,"Florence, Tuscany, Italy",2,Centro Storico,43.77015,11.24412,Entire home/apt,3,2.0,$120.00,6,36,65,180,4,0,,f,2,1.47
2166,8968358,https://www.airbnb.com/rooms/8968358,Stunning Elegant Loft w/ 360° view & Unparalleled Location,3827103,Luisa,2012-10-10,"Florence, Tuscany, Italy",10,Centro Storico,43.77,11.25638,Entire home/apt,6,,$174.00,7,23,40,246,18,3,,t,9,1.06
2167,8979152,https://www.airbnb.com/rooms/8979152,Awesome Suite Giglio ( Via Guelfa ),43675532,Cosimo,2015-09-08,"Florence, Tuscany, Italy",2,Centro Storico,43.77768,11.2547,Entire home/apt,6,3.0,$97.00,0,0,1,215,0,0,,f,1,0.04
2168,8996955,https://www.airbnb.com/rooms/8996955,Large single room in Florence,33155618,Davide,2015-05-11,"Tokyo, Japan",2,Rifredi,43.78993,11.25202,Entire home/apt,6,2.0,$80.00,0,14,44,319,0,0,,f,2,0.03
2169,9000550,https://www.airbnb.com/rooms/9000550,Bargello Suite,3314526,Alessandro,2012-08-20,"Florence, Tuscany, Italy",64,Centro Storico,43.77043,11.25999,Entire home/apt,4,2.0,$90.00,30,60,90,365,1,0,,f,36,0.28
2170,9016463,https://www.airbnb.com/rooms/9016463,NEW! Literally in Piazza S. Spirito,47080006,Leonardo,2015-10-21,"Paris, Île-de-France, France",1,Centro Storico,43.76752,11.24761,Entire home/apt,2,1.0,$75.00,0,14,44,44,0,0,,t,1,2.41
2171,9023074,https://www.airbnb.com/rooms/9023074,Alfani Fabulous 2 bedroom apt. historic center,47104732,James,2015-10-21,"Eugene, Oregon, United States",1,Centro Storico,43.77599,11.25843,Entire home/apt,4,2.0,$200.00,24,54,84,174,0,0,,f,1,0.24
2172,9035920,https://www.airbnb.com/rooms/9035920,La Casetta delle rose,45612914,Elisabetta,2015-10-02,"Florence, Tuscany, Italy",1,Campo di Marte,43.77139,11.27816,Entire home/apt,2,1.0,$120.00,15,45,75,75,0,0,,f,1,1.55
2173,9040851,https://www.airbnb.com/rooms/9040851,Stay in the centre of Florence,7430177,Stefano,2013-07-11,"Florence, Tuscany, Italy",1,Centro Storico,43.778,11.25451,Entire home/apt,2,1.0,$40.00,0,0,0,0,0,0,,f,1,0.08
2174,9058726,https://www.airbnb.com/rooms/9058726,View to the Duomo Just Infront of Pitti Palace,35467334,Daniele,2015-06-10,"Florence, Tuscany, Italy",31,Centro Storico,43.76508,11.25026,Entire home/apt,2,1.0,$310.00,29,59,89,289,0,0,,f,1,0.28
2175,9084603,https://www.airbnb.com/rooms/9084603,Palace History Albizi,47242384,Donna,2015-10-23,"Florence, Tuscany, Italy",7,Centro Storico,43.77175,11.26081,Entire home/apt,7,2.0,$85.00,25,55,85,347,38,3,,t,5,3.19
2176,9089287,https://www.airbnb.com/rooms/9089287,"Strategic location,cozy&modern flat",47394918,Filippo,2015-10-25,"Florence, Tuscany, Italy",1,Centro Storico,43.78076,11.24435,Entire home/apt,6,2.0,$90.00,18,48,78,346,0,0,,f,1,1.21
2177,9090607,https://www.airbnb.com/rooms/9090607,NUOVO! Bijoux a due passi dal Duomo,47400360,Riccardo,2015-10-25,"Florence, Tuscany, Italy",1,Centro Storico,43.77977,11.25818,Entire home/apt,3,1.0,$75.00,0,0,0,199,0,0,,f,1,1.41
2178,9099265,https://www.airbnb.com/rooms/9099265,camera doppia in centro di Firenze,47439569,Weidan,2015-10-26,IT,2,Centro Storico,43.77658,11.25303,Private room,3,1.0,$55.00,27,57,87,362,0,0,,f,2,0.36
2179,9102007,https://www.airbnb.com/rooms/9102007,PANORAMIC LOFT DUOMO terrace WI-FI A/C,47446945,Rosa,2015-10-26,"Florence, Tuscany, Italy",1,Centro Storico,43.77584,11.25801,Entire home/apt,4,1.0,$79.00,0,0,0,0,0,0,,f,1,1.75
2180,9108415,https://www.airbnb.com/rooms/9108415,S.Spirito Studio Flat,26170954,Lara,2015-01-15,"Florence, Tuscany, Italy",2,Centro Storico,43.76623,11.24576,Entire home/apt,2,,$49.00,14,42,72,250,14,2,,t,1,3.5
2181,9124896,https://www.airbnb.com/rooms/9124896,"FIRENZE,  CITTA DI ARTE  E CULTURA",47538106,Graciete,2015-10-27,"Florence, Tuscany, Italy",1,Rifredi,43.79094,11.24616,Private room,3,2.0,$100.00,0,24,54,144,0,0,,t,1,0.15
2182,9130124,https://www.airbnb.com/rooms/9130124,A little cosy home in Florence,35232003,Veronika,2015-06-07,"Florence, Tuscany, Italy",1,Campo di Marte,43.77436,11.28492,Entire home/apt,2,1.0,$55.00,0,30,60,60,0,0,,f,1,0.26
2183,9142888,https://www.airbnb.com/rooms/9142888,Cosy and cheap double bedroom with air conditioner,47611993,Marco,2015-10-28,"Florence, Tuscany, Italy",2,Rifredi,43.78945,11.25038,Private room,2,1.0,$26.00,0,0,0,0,0,0,,t,2,1.59
2184,9146273,https://www.airbnb.com/rooms/9146273,Chianti home,47625374,Stefano,2015-10-28,"Rome, Lazio, Italy",1,Centro Storico,43.77169,11.25997,Entire home/apt,6,2.0,$150.00,9,9,9,80,1,0,,f,1,0.19
2185,9153958,https://www.airbnb.com/rooms/9153958,.2 La Casa sui Tetti dell'Oltrarno,47655975,Enrica,2015-10-28,"Florence, Tuscany, Italy",2,Centro Storico,43.76664,11.24456,Entire home/apt,4,2.0,$64.00,3,31,61,301,34,6,,t,2,5.64
2186,9154917,https://www.airbnb.com/rooms/9154917,Florence downtown Ambrogio,23538508,Nicola,2014-11-09,"Florence, Tuscany, Italy",1,Centro Storico,43.77157,11.26614,Entire home/apt,4,1.0,$64.00,8,8,8,232,3,0,,t,1,2.59
2187,9163797,https://www.airbnb.com/rooms/9163797,Santa Croce - Fiesolana 26,46146195,Gmb Case Gianni E Barbara,2015-10-09,"Florence, Tuscany, Italy",3,Centro Storico,43.773,11.26235,Entire home/apt,6,1.0,$70.00,11,11,11,11,0,0,,t,3,0.85
2188,9176908,https://www.airbnb.com/rooms/9176908,Art Apartment Porta a Prato,1645859,David,2012-01-24,"Florence, Tuscany, Italy",59,Centro Storico,43.77835,11.2395,Entire home/apt,3,1.0,$77.00,8,36,66,339,3,1,,t,29,1.65
2189,9176974,https://www.airbnb.com/rooms/9176974,Ponte Vecchio Apartment,47755526,Sonia,2015-10-30,"Firenze, Toscana, Italy",1,Centro Storico,43.76847,11.25379,Entire home/apt,6,3.0,$151.00,12,35,65,337,21,2,,t,1,1.44
2190,9191572,https://www.airbnb.com/rooms/9191572,Firenze Studio Porta Romana,47816872,L'Aura,2015-10-31,"Florence, Tuscany, Italy",1,Centro Storico,43.7655,11.2398,Entire home/apt,2,,$80.00,0,0,0,106,0,0,,f,1,0.63
2191,9197481,https://www.airbnb.com/rooms/9197481,New lovely big flat in Florence,24652330,Ylenia,2014-12-09,"Florence, Tuscany, Italy",4,Isolotto Legnaia,43.77085,11.24049,Entire home/apt,4,2.0,$190.00,0,0,0,0,1,0,,t,1,1.17
2192,9212004,https://www.airbnb.com/rooms/9212004,Room with private garden in Florence,40517199,Luca,2015-08-04,"Florence, Tuscany, Italy",1,Campo di Marte,43.77494,11.28552,Private room,2,1.0,$23.00,7,26,44,303,31,2,0000,t,1,4.7
2193,9222477,https://www.airbnb.com/rooms/9222477,Ghibellina Balcony -1 Bedroom with Outside Space,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189,Centro Storico,43.76942,11.26549,Entire home/apt,3,1.0,$166.00,0,0,0,0,0,0,048017LTN4292,t,125,
2194,9223062,https://www.airbnb.com/rooms/9223062,Repubblica Terrace 1b near the DUOMO,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189,Centro Storico,43.77209,11.25349,Entire home/apt,4,1.0,$198.00,0,0,0,0,0,0,048017LTN3787,t,125,0.12
2195,9232168,https://www.airbnb.com/rooms/9232168,Attico piazza Pitti con ascensore,47991063,Andrea,2015-11-02,"Florence, Tuscany, Italy",1,Centro Storico,43.76653,11.24882,Entire home/apt,2,1.0,$60.00,0,4,34,309,0,0,,f,2,3.82
2196,9243424,https://www.airbnb.com/rooms/9243424,CASA Le RONDINI WiFi 5 pax car free SWALLOWS HOUSE,48040174,Valeria,2015-11-03,"Florence, Tuscany, Italy",3,Rifredi,43.82183,11.22436,Entire home/apt,5,3.0,$51.00,0,0,0,100,0,0,,f,1,2.4
2197,9253076,https://www.airbnb.com/rooms/9253076,Panoramic Luxury Penthouse with wide terrace,14930806,Guglielmo,2014-04-30,"Florence, Tuscany, Italy",2,Centro Storico,43.78201,11.24168,Entire home/apt,4,1.0,$66.00,22,51,81,318,53,4,,t,1,4.26
2198,9256642,https://www.airbnb.com/rooms/9256642,Nadja's Lovely Home - Private Garden and Jacuzzi,725879,Nadja Maria,2011-06-21,"Florence, Toscana, Italy",14,Centro Storico,43.77819,11.25076,Entire home/apt,4,1.0,$83.00,12,42,72,324,33,3,,t,14,4.19
2199,9266402,https://www.airbnb.com/rooms/9266402,Apartment Piazza Santa Croce,48133442,Daniele,2015-11-04,"Florence, Tuscany, Italy",2,Centro Storico,43.76984,11.26525,Entire home/apt,4,1.0,$60.00,0,0,0,138,0,0,,t,1,5.94
2200,9268221,https://www.airbnb.com/rooms/9268221,New Quiet Central Flat in SMN - Casa del Fotografo,4476457,Ilaria,2012-12-23,"Florence, Tuscany, Italy",0,Centro Storico,43.776897,11.250283,Entire home/apt,6,2.0,$49.00,14,44,74,342,7,1,,f,1,1.49
2201,9270737,https://www.airbnb.com/rooms/9270737,Giardino del Gelsomino - Boboli,48151643,Jacopo E Ilaria,2015-11-04,"Florence, Tuscany, Italy",2,Centro Storico,43.76398,11.24394,Entire home/apt,4,1.0,$70.00,15,45,75,350,0,0,,t,2,0.8
2202,9270905,https://www.airbnb.com/rooms/9270905,Family Apartment PopArtment,48152134,Laura,2015-11-04,"Florence, Tuscany, Italy",8,Centro Storico,43.78545,11.24129,Hotel room,6,2.0,$170.00,11,41,63,286,0,0,,t,5,0.63
2203,9286068,https://www.airbnb.com/rooms/9286068,Santa Maria Novella - Carta zucchero flat 4pax,325913840,Margherita,2020-01-09,"Florence, Tuscany, Italy",19,Centro Storico,43.77798,11.24304,Entire home/apt,4,1.0,$70.00,0,0,0,0,0,0,048017LTN2420,t,15,1.96
2204,9306481,https://www.airbnb.com/rooms/9306481,ELEGANT FLAT FLORENCE CITY CENTER,42112573,Costanza,2015-08-21,"Florence, Tuscany, Italy",2,Centro Storico,43.7802,11.26066,Entire home/apt,5,3.0,$180.00,8,8,8,182,7,2,,t,1,1.91
2205,9306998,https://www.airbnb.com/rooms/9306998,Mamo Florence - Il Magnifico Apartment,26894194,Mamo,2015-01-29,"Florence, Tuscany, Italy",76,Centro Storico,43.775,11.25585,Entire home/apt,6,2.0,$108.00,5,28,41,41,16,1,,t,64,1.86
2206,9307265,https://www.airbnb.com/rooms/9307265,Mamo Florence - San Zanobi's Apartment,26894194,Mamo,2015-01-29,"Florence, Tuscany, Italy",76,Centro Storico,43.78115,11.25753,Entire home/apt,7,2.0,$101.00,17,44,71,344,28,2,,t,64,2.39
2207,9329774,https://www.airbnb.com/rooms/9329774,Pitti House,46641435,Maria,2015-10-15,"Florence, Tuscany, Italy",7,Centro Storico,43.7637,11.24681,Entire home/apt,4,1.0,$29.00,6,33,63,153,8,0,,f,7,1.99
2208,9355595,https://www.airbnb.com/rooms/9355595,Graziosa camera vicino al centro,46934440,Carla,2015-10-19,"Florence, Tuscany, Italy",1,Gavinana Galluzzo,43.76236,11.27846,Private room,2,1.0,$45.00,0,0,0,0,0,0,,t,1,0.06
2209,9357185,https://www.airbnb.com/rooms/9357185,La Casa della Caffettiera è giovane e dinamica.,3586415,Marco,2012-09-16,"Florence, Tuscany, Italy",1,Campo di Marte,43.78292,11.26534,Private room,4,1.0,$39.00,0,0,0,0,0,0,,f,1,0.28
2210,9358187,https://www.airbnb.com/rooms/9358187,Ponte Vecchio - Guicciardini 10,46146195,Gmb Case Gianni E Barbara,2015-10-09,"Florence, Tuscany, Italy",3,Centro Storico,43.76671,11.25121,Entire home/apt,6,2.0,$75.00,5,5,5,5,1,0,,t,3,0.76
2211,9377455,https://www.airbnb.com/rooms/9377455,Apartment Piazza Alberti - WIFI free,48494090,Enrica,2015-11-08,"Florence, Tuscany, Italy",1,Campo di Marte,43.77112,11.28117,Entire home/apt,4,1.0,$52.00,0,0,0,0,0,0,,f,1,1.82
2212,9378418,https://www.airbnb.com/rooms/9378418,Palazzo Del Pugliese Suite,46353464,Romano,2015-10-12,"Florence, Tuscany, Italy",1,Centro Storico,43.76818,11.24574,Entire home/apt,2,1.0,$95.00,0,0,16,196,0,0,,f,1,1.77
2213,9383796,https://www.airbnb.com/rooms/9383796,Apartment with 6 separate rooms at Ponte Vecchio,42891942,Renato,2015-08-30,"Florence, Tuscany, Italy",16,Centro Storico,43.76688,11.25399,Private room,16,6.0,$43.00,30,60,90,365,0,0,,f,19,0.26
2214,9395740,https://www.airbnb.com/rooms/9395740,LOFT in the heart of florence,4746480,Cecilia,2013-01-18,"Dubai, Dubai, United Arab Emirates",1,Centro Storico,43.77611,11.26317,Entire home/apt,3,2.0,$110.00,27,57,87,362,1,0,,f,1,0.17
2215,9400728,https://www.airbnb.com/rooms/9400728,Elegante appartamento in S Frediano,48753194,Francesca,2015-11-11,"Prato, Tuscany, Italy",1,Centro Storico,43.76985,11.24564,Entire home/apt,4,1.0,$100.00,25,55,85,360,6,2,,t,1,0.79
2216,9402222,https://www.airbnb.com/rooms/9402222,Romantic at 5 minutes from Duomo,7439057,Rita E Gisella,2013-07-12,"Florence, Tuscany, Italy",35,Centro Storico,43.77741,11.25646,Entire home/apt,3,1.0,$96.00,0,0,0,92,0,0,,t,31,0.41
2217,9420631,https://www.airbnb.com/rooms/9420631,Artist's chic and cozy flat in Oltrarno,8943355,Letizia,2013-09-19,"Florence, Tuscany, Italy",1,Centro Storico,43.76997,11.24082,Entire home/apt,6,2.0,$100.00,25,55,85,175,0,0,,f,1,
2218,9426360,https://www.airbnb.com/rooms/9426360,A haven of peace in Florence,18332765,Anna,2014-07-18,"Florence, Tuscany, Italy",1,Campo di Marte,43.79217,11.27431,Entire home/apt,3,1.0,$65.00,0,0,0,77,1,0,,f,1,2.18
2219,9426475,https://www.airbnb.com/rooms/9426475,Farini Boutique Apartment,40124736,Denise,2015-07-31,"Montelupo Fiorentino, Toscana, Italy",3,Centro Storico,43.7731,11.26535,Entire home/apt,8,3.0,$94.00,12,12,12,12,2,2,,t,3,0.29
2220,9446048,https://www.airbnb.com/rooms/9446048,Boboli Suite: Your romantic design home,11236933,Caterina,2014-01-12,"Florence, Tuscany, Italy",1,Centro Storico,43.76463,11.24693,Entire home/apt,4,1.0,$98.00,19,29,29,271,6,0,,t,1,1.83
2221,9469659,https://www.airbnb.com/rooms/9469659,Creative Home at SMN Station - Fancy Apartments,3374634,Benedetta&Sonia,2012-08-26,"Florence, Tuscany, Italy",5,Centro Storico,43.77439,11.24547,Entire home/apt,4,1.0,$64.00,23,53,83,218,5,0,,t,5,2.94
2222,9482517,https://www.airbnb.com/rooms/9482517,Ferrucci BOUTIQUE II- NEW property  in Florence,40124736,Denise,2015-07-31,"Montelupo Fiorentino, Toscana, Italy",3,Gavinana Galluzzo,43.76304,11.27199,Entire home/apt,8,3.0,$138.00,0,0,0,0,11,0,,t,3,0.71
2223,9493601,https://www.airbnb.com/rooms/9493601,mi studio es tu studio,49204897,Rama,2015-11-16,"Florence, Tuscany, Italy",2,Centro Storico,43.7641,11.26423,Entire home/apt,3,1.0,$42.00,22,52,77,77,13,2,,f,1,3.22
2224,9498422,https://www.airbnb.com/rooms/9498422,camera doppia con bagno privato,49230867,Ettore,2015-11-17,"Florence, Tuscany, Italy",4,Isolotto Legnaia,43.77798,11.21224,Private room,2,1.0,$78.00,6,36,66,341,0,0,3333970019,f,4,0.07
2225,9500920,https://www.airbnb.com/rooms/9500920,CHEAP STUDIO A 15 MINUTI DAL CENTRO,49240040,Emanuela,2015-11-17,IT,2,Isolotto Legnaia,43.77688,11.21081,Entire home/apt,2,1.0,$14.00,1,1,2,147,0,0,,f,1,0.42
2226,9521793,https://www.airbnb.com/rooms/9521793,Adorabile appartamento a Firenze,49332610,Rachel Lazzaro,2015-11-18,"Florence, Tuscany, Italy",2,Rifredi,43.78727,11.25369,Entire home/apt,4,1.0,$100.00,0,0,0,0,0,0,,f,2,0.15
